freq,magnitude,phase
10715.1931,-15.389475718160341,89.93971700076621
10964.782,-15.589440346368491,89.85796249880899
11220.1845,-15.789420002421473,89.77613213790562
11481.5362,-15.989414701594985,89.6941827840583
11748.9755,-16.18942430415811,89.6120712453939
12022.6443,-16.38944896131845,89.5297542350264
12302.6877,-16.589488628601472,89.44718836669833
12589.2541,-16.789543470037795,89.36433011660354
12882.4955,-16.9896135230219,89.28113581566518
13182.5674,-17.189699006918687,89.19756161823406
13489.6288,-17.389800098039267,89.11356348171769
13803.8426,-17.589916935970678,89.02909715605065
14125.3754,-17.790049766845627,88.94411813896467
14454.3977,-17.99019897027761,88.85858166863343
14791.0839,-18.190364808094312,88.77244270173988
15135.6125,-18.390547643187126,88.68565588445766
15488.1662,-18.590747821874125,88.59817554967174
15848.9319,-18.79096576671053,88.50995566308127
16218.101,-18.991202006363622,88.4209498009494
16595.8691,-19.191456972985684,88.33111118579929
16982.4365,-19.391731257020773,88.24039257461078
17378.0083,-19.59202540297995,88.14874630393376
17782.7941,-19.792340015577874,88.05612425475209
18197.0086,-19.99267570864819,87.96247780296719
18620.8714,-20.19303335877425,87.86775778177677
19054.6072,-20.39341358685974,87.77191454347327
19498.446,-20.593817226188015,87.67489784942353
19952.6231,-20.794245117354805,87.57665687839125
20417.3794,-20.994698176004718,87.4771402020527
20892.9613,-21.195177351636918,87.37629575512568
21379.6209,-21.39568364280144,87.27407082579117
21877.6162,-21.59621812572552,87.17041200640803
22387.2114,-21.79678191350341,87.06526519650178
22908.6765,-21.997376197555347,86.95857555864897
23442.2882,-22.198002240149965,86.85028748676717
23988.3292,-22.398661321354382,86.74034463522331
24547.0892,-22.599354865920652,86.62868980126132
25118.8643,-22.80008429075059,86.5152649900115
25703.9578,-23.000851149410725,86.40001132458
26302.6799,-23.20165704802848,86.28286906654026
26915.348,-23.402503664889977,86.16377755765265
27542.287,-23.603392787725745,86.0426752190148
28183.8293,-23.80432624893802,85.91949951362757
28840.315,-24.005306031939547,85.79418690956906
29512.0923,-24.20633418209799,85.66667287412386
30199.5172,-24.407412821175207,85.5368918603563
30902.9543,-24.60854422342385,85.40477722638146
31622.7766,-24.809730753265065,85.27026126432696
32359.3657,-25.01097485609082,85.13327518197342
33113.1121,-25.21227914317401,84.99374901440393
33884.4156,-25.413646344764366,84.85161164031776
34673.685,-25.61507927354007,84.70679079334984
35481.3389,-25.816580918733663,84.55921298016234
36307.8055,-26.018154381433078,84.40880347415786
37153.5229,-26.21980296120885,84.25548626625627
38018.9396,-26.421530038440693,84.09918413294011
38904.5145,-26.623339198948734,83.93981849538203
39810.7171,-26.825234170339062,83.77730949127705
40738.0278,-27.02721888424199,83.61157588638385
41686.9383,-27.229297429367083,83.4425350803677
42657.9519,-27.431474060629874,83.27010315105461
43651.5832,-27.63375326949936,83.09419467431542
44668.3592,-27.836139721044084,82.91472290974687
45708.819,-28.03863832919653,82.73159959148907
46773.5141,-28.241254213968475,82.54473502711835
47863.0092,-28.443992674343402,82.35403812102119
48977.8819,-28.646859342965165,82.15941617273465
50118.7234,-28.84986000960342,81.96077514448977
51286.1384,-29.053000804101856,81.75801934700395
52480.746,-29.256288087768773,81.55105166460837
53703.1796,-29.459728529656317,81.33977343951865
54954.0874,-29.663329038441315,81.12408453911932
56234.1325,-29.867096872276562,80.90388326327546
57543.9937,-30.07103962837847,80.67906638522139
58884.3655,-30.275165173753503,80.44952920679087
60255.9586,-30.47948179747765,80.21516546654492
61659.5002,-30.68399805989798,79.97586746668439
63095.7344,-30.888722983224916,79.73152595362137
64565.4229,-31.093665898589947,79.48203027437962
66069.3448,-31.29883655482949,79.22726829180895
67608.2975,-31.504245180097765,78.96712638992913
69183.0971,-31.709902353931064,78.70148968405195
70794.5784,-31.915819160278627,78.4302417895859
72443.596,-32.122007059393205,78.15326515550683
74131.0241,-32.328478123655486,77.87044078569956
75857.7575,-32.53524483942136,77.58164854627769
77624.7117,-32.74232017657903,77.2867671957095
79432.8235,-32.94971770248088,76.98567424444862
81283.0516,-33.157451524495784,76.67824621908636
83176.3771,-33.3655362963249,76.36435867035775
85113.8038,-33.573987231522025,76.04388636385634
87096.359,-33.78282023538211,75.71670309554504
89125.0938,-33.992051720905835,75.38268210787469
91201.0839,-34.20169883350133,75.04169596627007
93325.4301,-34.41177930297661,74.69361686804615
95499.2586,-34.62231164018279,74.33831651526485
97723.7221,-34.833314892618226,73.97566660280472
100000.0,-35.044808988092086,73.60553850192736
102329.299,-35.25681449346934,73.22780388223366
104712.855,-35.46935272669619,72.84233455982167
107151.931,-35.682445746594055,72.44900289746127
109647.82,-35.89611648475844,72.04768169462231
112201.845,-36.110388576764585,71.6382446727557
114815.362,-36.325286502788245,71.22056656859061
117489.755,-36.540835518515294,70.79452351377563
120226.443,-36.75706179487034,70.35999284476225
123026.877,-36.9739923617868,69.91685368898241
125892.541,-37.191654963658536,69.46498741054606
128824.955,-37.41007833052387,69.00427737278841
131825.674,-37.62929204885117,68.53460955371003
134896.288,-37.849326528903894,68.05587279364762
138038.426,-38.0702130485036,67.5679592011693
141253.754,-38.29198391272686,67.07076387810585
144543.977,-38.51467210655495,66.56418624271176
147910.839,-38.7383115798298,66.04812957689498
151356.125,-38.96293707221104,65.52250175151138
154881.662,-39.18858428686749,64.98721525217066
158489.319,-39.415289671395904,64.4421878370604
162181.01,-39.643090488859976,63.887342869479646
165958.691,-39.87202483701972,63.32260959736111
169824.365,-40.10213152600507,62.74792353190522
173780.083,-40.33345014688153,62.1632267729756
177827.941,-40.56602097142063,61.56846860873605
181970.086,-40.79988492403097,60.96360560715334
186208.714,-41.035083559648804,60.348602150412894
190546.072,-41.27165901068665,59.72343073860986
194984.46,-41.5096539113842,59.08807235571239
199526.231,-41.74911136492654,58.44251671920674
204173.794,-41.990074879713035,57.78676286513874
208929.613,-42.23258828126361,57.120819141198844
213796.209,-42.47669567316275,56.444703488079824
218776.162,-42.72244132989454,55.75844414961316
223872.114,-42.969869619901786,55.06207926037322
229086.765,-43.219024969535305,54.355657509171074
234422.882,-43.469951703395786,53.63923823215173
239883.292,-43.72269399392822,52.91289131476085
245470.892,-43.977295770857125,52.176697542194624
251188.643,-44.23380057644557,51.43074850688473
257039.578,-44.492251534983666,50.67514673667932
263026.799,-44.75269119481296,49.910005569264605
269153.48,-45.01516143070839,49.13544889870871
275422.87,-45.279703380641706,48.351611367089525
281838.293,-45.54635726601296,47.55863801914015
288403.15,-45.81516239625316,46.75668391253403
295120.923,-46.086156929836875,45.94591413554427
301995.172,-46.35937789560749,45.12650290050676
309029.543,-46.63486102615245,44.29863394874955
316227.766,-46.91264068461901,43.46249933231709
323593.657,-47.19274976076815,42.61829911684865
331131.121,-47.47521959829535,41.766241078970396
338844.156,-47.7600799120774,40.906539699559744
346736.85,-48.04735872054937,40.03941581541744
354813.389,-48.33708229426932,39.16509582016821
363078.055,-48.62927501139639,38.28381071492164
371535.229,-48.92395948817491,37.39579539924354
380189.396,-49.2211563291918,36.50128819157607
389045.145,-49.52088421782336,35.600529714278366
398107.171,-49.82315993835438,34.69376194025579
407380.278,-50.12799823498113,33.78122738851861
416869.383,-50.43541185053833,32.86316868678793
426579.519,-50.74541170480374,31.939826900816303
436515.832,-51.05800663197782,31.011441612347465
446683.592,-51.37320363699877,30.078249003555893
457088.19,-51.69100785893412,29.140481959934142
467735.141,-52.01142259506432,28.198368737476144
478630.092,-52.3344493871285,27.252132231145108
489778.819,-52.660088167661605,26.30198935780198
501187.234,-52.988337223328735,25.348150659700472
512861.384,-53.31919330904277,24.39081872039144
524807.46,-53.652651834359766,23.4301885535939
537031.796,-53.98870687096899,22.466446465836984
549540.874,-54.32735127917064,21.499769683191474
