name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20
ll,6.997170405319567e-14,6.304971542333778e-14,3.2182179931153074e-14,7.129306779747053e-14,6.797838141883684e-14,8.065942014918636e-14,6.137367369113758e-14,6.897992548531844e-14,8.759872246711519e-14,4.536987715826263e-15,9.672834957031638e-15,5.075838768685742e-14,2.7394002748858084e-14,4.2297727384801736e-14,4.37080182512487e-14,4.828703848207553e-14,3.7656686215191073e-14,6.687006966537098e-14,8.103650439563666e-14,7.446347500959341e-14
lwl,7.456417882732621e-20,-5.2526961655922056e-20,3.559684256370032e-20,-9.508236955590674e-20,-5.82530798449465e-20,-6.111001518998191e-20,-9.539828619409106e-20,-6.099474402348202e-20,2.0444150053060228e-20,-1.5786071890390612e-20,6.956806122867144e-20,-6.081790118256501e-20,1.27823681440105e-20,-6.01064232631106e-20,-5.854490588354785e-20,-1.614103133528319e-21,-2.6379107188377202e-20,-1.8179138221236667e-20,-5.7628005629982e-20,-1.5875975114075474e-20
moin,14.792259997740805,7.045003304858506,20.918695127850086,10.104750946320713,19.574430875658507,21.931420742083738,6.737833788685639,20.377818531439484,13.431825482267824,13.095945132058063,13.355057060800839,17.70030003719827,21.84152670214141,15.853466692693983,23.714836411360857,23.62800848674784,12.013509187351953,22.9291271681543,9.142622521206283,15.550685158723354
ndep,6.58625082616611e+18,4.1167230457486e+16,1.644946640606388e+18,2.637033632235631e+18,1.7446033151166188e+18,2.1378937811620692e+18,3.926022881197828e+18,5.102243106973695e+16,5.871001531199417e+18,1.947695419360706e+18,6.87175184141129e+18,4.950786589660036e+18,9.575052168176606e+16,1.4741559306030991e+18,9.788121425112565e+16,1.213524400043043e+18,1.5777248670281981e+18,1.8124268793818698e+18,4.788572943506013e+18,4.9529798704572774e+17
nfactor,2.023159356751253,0.8677282259082721,1.0059435288897443,1.1107550797417673,0.8758871481249925,1.1352707010210252,1.8623408056703539,1.2186438644664246,2.2432441492280004,0.1357251556425408,1.9216704417333608,1.2552198637894674,0.023096547304167492,2.337100628048941,1.3591988855289685,0.5722066631668067,2.426914250026791,2.0029652010714067,1.7476361470096013,2.0056798809523784
ngate,5.352402954762089e+19,1.5518806169744074e+21,1.631783527338892e+21,3.1591257105729674e+21,4.711021886247417e+18,2.546975587199775e+18,1.1361728067901805e+19,2.358616131230572e+24,8.089461230824423e+19,8.446555281201609e+21,1.2536937245508485e+18,7.893170805527056e+21,1.0935378166089093e+22,4.766406937635538e+19,2.935526365897387e+18,1.6428099473087526e+18,6.286281041614703e+22,6.849887902194894e+18,3.067858485998394e+21,6.933788703590341e+24
noff,2.349050356868854,3.438794662780259,1.443161352069792,3.2720507688743146,1.3447447731987563,1.8027513844725833,2.9874802285251176,1.463618874529952,1.3667909652381705,2.5294270359234736,0.48678189102470615,3.0420772865521295,0.8026252286756771,2.3465293674020593,1.454016991727287,1.7191640819486338,2.194579887056799,1.791156901980175,0.6790223243307053,2.176034973764092
pclm,1.133364650039134e-07,0.21528974717023086,3.0169564434945477e-05,3.518679527413779e-05,1.3307251246476268,1.6076796576055838e-07,0.003918623100526215,8.453473880600797e-07,7.328654452680515e-07,1.372293075755185e-06,0.001977651440741845,0.0005513249033972233,0.005703239967488878,0.00019545910697878267,0.19237239163722522,0.00011042578710985436,0.9876181348736187,3.6641012884045514,0.0006383979887581945,2.705673353766883e-06
pdiblc1,0.0005853815246484677,0.057947876789265336,0.37725306900759037,3.98602148234426e-05,0.10043008919034453,5.274644957658426e-05,0.0004217172393662236,0.0017473495900506223,0.02274984405498749,0.003083188047775287,3.8092570451111555e-07,2.121410852307907e-05,0.06505049049572262,0.0002385070318013902,0.00108625476812678,0.0019924844482574295,0.20192146214103607,0.172780746365584,0.0005147687345854856,0.03766875177986008
pdiblc2,0.0056873144832712925,1.7863909053524952e-05,0.0007416203123039849,0.03204158520941213,2.9259892611464307e-06,0.0004352897758640981,0.03282667924377526,0.027580239656821576,4.851649552573306e-06,0.09662795656420856,0.001405453578169916,1.127166936775936e-05,0.007923919316082228,2.6722821730769305e-05,0.015719152159982833,0.062312084508875,0.017069533944603924,0.00017621926235966156,0.00049205720825923,0.07187133512093623
