name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20,member_21,member_22,member_23,member_24,member_25,member_26,member_27,member_28,member_29,member_30,member_31,member_32,member_33,member_34,member_35,member_36,member_37,member_38,member_39,member_40,member_41,member_42,member_43,member_44,member_45,member_46,member_47,member_48,member_49,member_50
pvag,4.516378280526295,4.063708160520994,4.508480774357612,4.521863767588635,4.912483121739111,4.5711330712667095,4.789873841870988,4.93115727519314,4.415949270571129,4.0356017787169645,4.518560824660361,4.238834667950503,4.454049587925443,4.901049032481973,4.833518473524733,4.180878536721476,4.740692018362702,4.612905889677776,4.8733839905847764,4.1587011550000375,4.69621635557132,3.9340203426482274,4.264081432025558,4.850226267212666,4.4976655258036,4.8711539667040675,4.899937079870012,4.287052369602355,4.78529708899528,4.510131619790547,4.739798083065196,4.710256752027538,4.420102605478147,4.500053335170888,4.812303889978644,4.73007210420608,4.489666288881959,4.796356737089823,4.517205222167761,4.614956120041809,4.951325797316216,4.66004937474396,4.817769131199575,4.806350089841679,4.762304307414006,4.325361665941173,4.977458320012245,4.418550261973835,4.727482747137098,4.853072561723388
rdsw,336.5381324639121,573.2959078061721,195.92223441855276,422.09783365924085,1093.9387049534735,444.5616461995166,764.9148312220832,780.5784328716344,450.3086404840977,294.52803732832666,535.2894731297465,244.28390032587583,292.5664965953614,429.6009124556998,702.651989171206,397.619420899144,941.7774482282784,861.8180301298489,540.681795285854,229.367831542948,19.27690055481386,434.577999291056,456.9167724584764,50.45450175074854,279.5611088579011,734.9466718076102,1036.6938027507624,838.7064767871449,283.00562235538996,717.981001281305,832.1688497869756,135.86588449310833,386.3324811914316,414.46749318812846,945.5154446363333,762.2515492815934,326.27836000841205,621.4390578343512,341.8187586073006,842.4124436140419,254.5702686689127,697.2011189714075,341.1401851609625,334.13868137030977,750.4275313718803,553.0877361568971,780.3280517994378,581.3044897684919,16.049405800658185,397.79248901009606
toxp,5.1435733599083285e-09,5.137566265274086e-09,5.140060418029395e-09,5.125812993431091e-09,5.14846192625401e-09,5.132328460924022e-09,5.124651972976742e-09,5.149852267197136e-09,5.140667587009867e-09,5.140434778818085e-09,5.130725613059557e-09,5.158368843954949e-09,5.1212957598284186e-09,5.134075421256762e-09,5.166499711780926e-09,5.167179935810482e-09,5.15282619322919e-09,5.146653617422673e-09,5.1448669405088756e-09,5.10359900011872e-09,5.171183745926313e-09,5.122648089799546e-09,5.126652798066724e-09,5.125786874746422e-09,5.148268195318409e-09,5.15354615430537e-09,5.148651031526938e-09,5.1487775938310174e-09,5.158748079481156e-09,5.105274106889729e-09,5.121670775589541e-09,5.156036481261753e-09,5.126211231559296e-09,5.153627423931473e-09,5.130227124981404e-09,5.1152277472476306e-09,5.117659121551541e-09,5.172241639420696e-09,5.142333761144938e-09,5.113435849200472e-09,5.138092201720576e-09,5.115001695580121e-09,5.173145867231595e-09,5.1402945204132935e-09,5.143884329828135e-09,5.153577920269314e-09,5.126374612413262e-09,5.142327457687889e-09,5.167733428869058e-09,5.156360531858693e-09
u0,670.3294359981413,660.445347769959,685.095645326909,681.4881361498009,659.8696261700424,682.7725681969828,644.9072523427418,682.7777734922561,668.9113427038681,662.880087322176,651.6022854063399,678.2369211007847,695.9929867516283,675.782923278914,666.467032677751,663.6357466997155,652.7479875173603,661.7765224198474,678.2437513348665,675.1308613711017,676.530331088114,668.2315469178375,681.039663399373,688.8312133841596,670.0469937153642,670.8640756211839,658.5915507922407,654.1003389422983,671.9838412027387,672.6493429106478,684.5952013103844,679.3878181358413,660.1960121388325,665.8434814097014,688.6704475228886,683.4535085968763,687.2540217635247,662.3420817373867,687.5225470159081,659.9709086009871,676.1800492684969,660.6404362035902,665.1709381836407,687.1739459771967,661.3137541707041,661.2735369939435,664.4721348070613,676.2885183788106,689.9735775980229,677.4156802903117
ua,8.509529929725412e-10,7.650987371394663e-10,9.021782262357368e-10,8.453949371509885e-10,8.126462191049096e-10,8.340100656276783e-10,7.48883209748597e-10,8.764413696945529e-10,8.826137218753404e-10,9.104946797809071e-10,7.6379959682684e-10,9.274997105044283e-10,9.595357993604824e-10,8.849453349159364e-10,8.289064019095056e-10,8.213698118896623e-10,7.89444403130435e-10,8.378358789041428e-10,8.163724350616494e-10,9.535486492413826e-10,9.221824564093906e-10,8.661283114434657e-10,8.165516163809321e-10,9.49858963974239e-10,8.273452935660084e-10,7.630895764280545e-10,7.863849828578344e-10,8.856467499630499e-10,9.242750466160453e-10,8.263327482169964e-10,8.595144035220538e-10,9.012544226172124e-10,8.791550102954752e-10,8.003090242085423e-10,8.362797091458746e-10,8.785788831760539e-10,8.51295620876947e-10,8.159689338541815e-10,8.797361556544067e-10,7.736967865498331e-10,8.936011098597996e-10,8.578211068360555e-10,8.203943225656069e-10,9.404223816805123e-10,7.763180798842294e-10,8.325446762776643e-10,8.499644571689429e-10,8.287838260818367e-10,8.746053051322391e-10,8.879007845667955e-10
ub,2.057620051378522e-20,3.88235072274688e-20,1.506786461767532e-20,1.362350557345185e-20,7.743851719338114e-21,3.990899000284971e-20,1.158443924065419e-20,1.653389608248863e-20,1.9654505749645526e-20,3.1030420665695414e-21,2.258899866874891e-21,1.3274126102492722e-20,1.555047655453982e-20,3.178493018007392e-20,1.3450707268067862e-20,4.025387978120977e-20,7.197570771815228e-21,1.5537033946739362e-20,2.8186159325813065e-20,2.1736428039782553e-21,2.9930924772146164e-20,7.246344607669705e-21,1.1329911618119079e-20,1.050888617765273e-20,2.8127881510421444e-20,2.4894981037588188e-20,5.842857385634464e-21,1.8129051752973445e-20,1.8955218405303307e-20,2.1574936633916084e-20,1.374018740085995e-19,1.0043295144301006e-20,5.957822298303951e-20,2.5100817221686875e-21,3.477921167268028e-20,5.1626947235446715e-21,5.449392231739754e-20,8.176499102780453e-21,5.441798363267437e-20,5.4858918607124065e-21,4.8837609070302236e-21,5.3662910666850487e-20,9.421021873130733e-21,2.7530374736274377e-20,9.236328108515362e-21,1.7541364964166904e-20,1.866848476470416e-20,7.521243544216675e-21,1.028791048488646e-20,5.413152539362965e-21
uc,-1.112406828530529e-10,-1.4097395635599813e-10,-1.1864972553537168e-10,-1.3770550190276992e-10,-1.704074741755785e-10,-1.2495383726183594e-10,-2.7262491890924597e-10,-1.8631951592264454e-10,-1.6132795237260884e-10,-9.407759348864164e-11,-1.5373002187358614e-10,-1.0318717941988312e-10,-1.3704245869090972e-10,-1.6163081877936382e-10,-1.9772778778138308e-10,-1.613237440912673e-10,-1.3814702941463177e-10,-1.0611743965861575e-10,-1.540323926257242e-10,-1.4819390949614395e-10,-9.246863896721696e-11,-1.1684791705813826e-10,-1.9839031752307502e-10,-1.5563284679962775e-10,-1.1809588709980957e-10,-2.461693282132054e-10,-1.8479384824643762e-10,-1.1556202831614618e-10,-1.6690490546043287e-10,-1.9012715554808603e-10,-1.3713423209126556e-10,-1.8423960980334473e-10,-8.503126148268598e-11,-1.6054402705027095e-10,-1.6378436794428108e-10,-1.6623952555107464e-10,-1.856956143538614e-10,-1.4636653936910322e-10,-1.3639501036364387e-10,-1.9734649044888923e-10,-9.632441165021574e-11,-1.6966575968520735e-10,-1.259365249693784e-10,-1.062005427784962e-10,-1.65331421752299e-10,-1.3861395973367313e-10,-1.5900891073848799e-10,-1.5745803062380596e-10,-2.0789471478394643e-10,-1.4095078661005546e-10
voff,-0.08183870014024408,-0.0853629001823177,-0.07888779115728524,-0.07907017120424034,-0.09029457683717582,-0.08284995747022533,-0.079193626984166,-0.0885860398693816,-0.07820157641954326,-0.07890075842581154,-0.0783154190543923,-0.0810461135798335,-0.08858481382618054,-0.08934911496909351,-0.08571554574429546,-0.08291604906125592,-0.0855398346090407,-0.08449215161676671,-0.09273630836095095,-0.07689193100720086,-0.07461535483795037,-0.07598273200673893,-0.0830541430228499,-0.08000103418672827,-0.08204061573595557,-0.08493961963817964,-0.08676122743263728,-0.08502851844445922,-0.07860984724358275,-0.0790825278830274,-0.08667994752169059,-0.07646579437460672,-0.08434280967603586,-0.08189702099104706,-0.09083682823118934,-0.08761466090137301,-0.08149500854424639,-0.08514672600469897,-0.08159427007402908,-0.08977388408096483,-0.08272785646530999,-0.07725126477600806,-0.08567033161599885,-0.0838695472981578,-0.0817783830094059,-0.08475906246557414,-0.08118330610498804,-0.08443571354599166,-0.08098455023310658,-0.08619336206947086
voffcv,-0.0026313026395708983,-0.004410084993606567,0.00044125479710999116,-0.003031896123386668,-0.009013860351552994,-0.001366173833005302,-0.0006718368430831956,-0.008823869912576943,-0.0052211139055360345,-0.0030277714428798563,0.0025171041706653074,-0.002377362116892101,-0.006560336081110729,-0.006918666221636505,-0.0031267877937167232,-0.00386770828101507,-0.000904289037001571,-0.005352553698553031,-0.0055348152755005375,-0.002291554395616513,0.001993333171038336,-0.0033536676017248412,-0.001932175778633638,-0.002776551716622555,-0.0007016712550011461,-0.0036257403639514685,-0.005454515010878513,-0.006684781759869307,-0.004835975028738837,-0.003759814201108269,-0.007467653712437294,-0.0018119440746358073,-0.003989261975843761,-0.003629304352290641,-0.007067894001511532,-0.007077618057153179,-0.0021752012216569305,-0.004193976713430803,-0.0007823351003158341,-0.006705536300781134,-0.0016978728985078129,-0.0032261086055998534,-0.0024446578806103236,-0.0031413507696902987,-0.0008232979060890933,-0.003409399727686113,-0.0037414692606924094,-0.002765219468744584,-0.0026202147913808593,-0.004689721314412976
voffl,-4.008805157221637e-09,-2.403466532232459e-09,2.4030441085887363e-09,4.795170173587563e-09,-9.036871805158086e-09,6.978008268466326e-09,-3.93834684658303e-09,-3.993594138899426e-09,-9.57767586486264e-09,-7.612410250202343e-09,1.6351742501845584e-09,-6.349381073920703e-09,-1.4329679792976572e-08,-1.1288584648348971e-10,4.290276795745184e-09,-2.0743622338305246e-09,4.021193336966891e-09,-5.795534033918453e-09,3.1503620480094847e-09,-1.3078556354006764e-08,-1.2391793428443307e-09,3.5095003242557753e-09,-2.983144071277082e-09,-8.633595335873084e-09,-6.133295301463014e-09,8.101774384552273e-09,-2.573760754665973e-09,-1.3166601582195507e-08,-1.4509033370927469e-08,5.1373304483563576e-11,-3.65320417134407e-09,2.734244453503043e-10,-1.3069720000417786e-08,-8.432082087846381e-10,4.918452001551569e-09,-3.3448926310141213e-09,4.505877289376145e-09,-5.689296209728038e-09,-8.16318131389838e-09,5.294441930726135e-09,1.365716293968028e-09,-1.3238327468795014e-08,-1.3373305735087767e-09,6.149962972111689e-09,4.875785095878754e-09,-1.7532378921437535e-09,3.2236000411526403e-09,-3.8041709878289675e-09,9.471613825728116e-09,3.133213389002499e-09
vsat,451912.05348485155,401576.9510292887,418006.44977135415,417861.93125653436,374064.485002835,409705.2688676014,263758.3257767837,398380.1337449929,323826.86123520817,370924.52042713965,330049.29541132355,439759.2626242753,475142.06114145357,203824.00028611426,320217.02955704863,347876.5893853583,311468.51046056015,408844.9876914404,295397.7667492963,443633.1431499945,488821.1629413004,386754.52151222667,333698.1152087958,421235.6226692577,485874.50204944424,316210.407979425,336380.8045160963,327925.03906129143,371489.8421276003,424319.5106679237,375824.39306838653,331426.30070049304,332503.8013982086,293738.42864934023,413111.36964283587,362652.2207951197,238260.0086183745,344132.10381719616,445718.7032472664,273914.2300598033,451964.8125372377,379956.12646438,413877.1670068805,372877.0856951774,317086.968248504,360027.006546667,338325.3456071752,302928.94891990256,355432.9129510456,420618.83475361794
vth0,0.5053448704467232,0.5075963135923511,0.5033462767394257,0.5073863799219387,0.5156082114799938,0.5041167477251158,0.5071047501352224,0.5125075158773482,0.5059084396193652,0.5068515854733011,0.5048443453814508,0.5078364619978855,0.5122560481787981,0.5126238354028456,0.5089530032337586,0.5066221917003291,0.5088672543692936,0.507702311207491,0.5135148264260279,0.5071209017736442,0.5010416780157168,0.5042773009639667,0.5105918710631618,0.5053070388408716,0.5061139868856674,0.508181711983188,0.5124192663557081,0.5108159159182883,0.5089868264325101,0.5105598255107435,0.5104054126156763,0.5031960207476405,0.5089127434513125,0.5077981589479266,0.5117593376701279,0.5111063261710473,0.5043928572958145,0.509700867250023,0.5080538324317638,0.5154761873399378,0.5085864392873161,0.5104047395468982,0.5122379254622245,0.5113852847568001,0.5064413454583083,0.5077767389094889,0.5068848216809929,0.5121645047591574,0.5030031694402375,0.512016454656278
w0,7.980452952025655e-07,9.970988156051358e-07,1.1098096576500814e-06,1.1701475929653045e-06,6.835912474622505e-07,1.5576131316897673e-06,1.1172730847977336e-06,9.180359925375087e-07,8.471550577735584e-07,3.583456728311441e-07,7.541766994928526e-07,6.846019503803854e-07,4.900582828321937e-07,9.30838158559579e-07,1.2132671047518218e-06,1.1650366589543682e-06,1.104763967632577e-06,4.928605057131244e-07,1.1401536807146457e-06,5.943478970574692e-07,8.194258737448401e-07,8.284857090779199e-07,1.4294312467077967e-06,5.711226150843469e-07,9.981719584939684e-07,1.9323994413930867e-06,9.602545282566105e-07,6.351442483463767e-07,5.25120056033201e-07,1.333679614482088e-06,9.880390836981156e-07,9.404991913115114e-07,7.300141500289114e-07,7.355274182092363e-07,1.6408799524142683e-06,9.13586860441693e-07,1.7055438470158297e-06,5.638258428693875e-07,1.1249886654720433e-06,1.0703649725857224e-06,5.904022880026492e-07,1.077880111764162e-06,7.056798398076265e-07,6.587622938879245e-07,1.3365099664791153e-06,8.34632605245962e-07,1.4217509775719758e-06,1.1373862374632544e-06,8.956075952861938e-07,6.422025537763093e-07
wint,6.093728682316392e-08,9.783190021844541e-08,5.2169459427779504e-08,7.77635742226799e-08,5.520984126302182e-08,6.06662558375917e-08,4.868653424198749e-08,5.393404660212464e-08,5.81751647963238e-08,4.490917573213147e-08,4.7541612185238865e-08,2.0786563881444232e-08,3.821125603590538e-08,1.3633989184216896e-08,4.28274356951699e-08,8.880781866341257e-08,3.296463174384537e-08,2.7579980698781502e-08,6.776933903896504e-08,4.5471881027498756e-08,5.512404667277841e-08,9.296940165424421e-08,7.808602285868788e-08,6.301636972115091e-08,8.759080720433388e-08,7.906254268376785e-08,5.9446136271431766e-08,1.188389261645125e-08,3.723138725695819e-08,7.255129169720256e-08,3.507138939379162e-08,6.092643794582369e-08,1.2110658053931169e-08,5.1926461390683216e-08,5.431414253661798e-08,5.059648216176965e-08,7.431736767496516e-08,4.864557677068814e-08,7.439488219327407e-08,5.0188253135308316e-08,4.628421435661699e-08,4.0212207756825605e-08,4.189205781321003e-08,6.2795431292122925e-09,6.365757229149573e-08,5.5453032655334645e-08,4.914987750880143e-08,7.187099483125211e-08,7.238160754055856e-08,3.187603043952666e-08
ww,-5.686921764934029e-14,-5.99559287849204e-14,-5.407170752809623e-14,-5.4169377015658324e-14,-7.641882264065188e-14,-5.686361159298309e-14,-5.400945660705351e-14,-7.763922515230012e-14,-6.464372436030529e-14,-4.3598509556329306e-14,-4.173209751382721e-14,-6.075735999276345e-14,-6.416255722886285e-14,-8.264055575510371e-14,-6.35492098867322e-14,-6.335164908518188e-14,-5.352893870570123e-14,-6.415256894053719e-14,-8.950942848669254e-14,-3.294787233033489e-14,-5.5466892323957974e-14,-6.114967282652625e-14,-5.430692631672648e-14,-5.216977034261307e-14,-6.24724559757981e-14,-7.635778760417971e-14,-7.147517334710778e-14,-5.790631413675541e-14,-5.410154019713529e-14,-4.082357490094697e-14,-6.425419350802862e-14,-5.806462972503741e-14,-6.11604666636825e-14,-5.302221337021153e-14,-7.36982658046525e-14,-6.425780270419811e-14,-5.189947348548493e-14,-6.63488572140844e-14,-6.633644511015586e-14,-8.101129420749742e-14,-7.433137313690985e-14,-4.0963532554843164e-14,-7.479160323865217e-14,-8.256604409417e-14,-5.9795928438902e-14,-5.381901185115928e-14,-5.096853341883899e-14,-5.923558503555278e-14,-7.910844361124732e-14,-6.849432123768896e-14
wwl,-2.094833041141147e-20,-9.9898008305906e-21,-5.374831145917351e-20,-4.0716551335588664e-20,-1.1827815719678302e-20,-1.8631549196987024e-20,-2.0019779645237458e-20,-2.3538587362828654e-20,-2.4896015028406285e-20,-6.625087356445931e-20,-3.2112742947212494e-20,-4.0092338157826156e-20,-2.92567804481566e-20,-1.983282753409417e-20,-1.485585448814398e-20,-1.7404623763658257e-20,-2.4095215074287137e-20,4.148923016490218e-22,-2.2392619159568163e-20,-6.800016761476242e-20,-5.954936312864637e-20,-3.8548980470300556e-20,-2.4144994850611622e-20,-5.886600959587511e-20,-3.8812572602625466e-20,-2.448472426271211e-20,-1.89918166395263e-20,-1.3314970102512525e-20,-6.09942398720089e-20,-3.821171113079949e-20,2.757028232080132e-21,-5.703467599008435e-20,-1.309400851039908e-20,-3.1374110976824964e-20,-9.968383204043097e-21,-3.0300230040190814e-20,-2.294004984348674e-20,-3.03809979124101e-20,-3.7046446319262525e-20,3.811815189398058e-21,-4.133827056173637e-20,-4.567821643062064e-20,-1.3450072107419911e-20,-4.8490431995248395e-20,-2.375997662290985e-20,-3.053759124881595e-20,-1.1306871208291843e-20,-2.8841577920207204e-20,-4.066417866560617e-20,-5.1756012161401717e-20
xpart,0.3668386712556054,0.20378014402940925,0.1919409803350552,0.39583772672361917,0.5452578240065666,0.26910460542262893,0.47427377285426164,0.4145974585025932,0.607252883330975,0.29220259187890013,0.42312117795167364,0.5971109636173704,0.7787833334961662,0.7341501129066064,0.2237444292660595,0.2497339238385513,0.26292389091772317,0.45267692715406477,0.4358508404281224,0.5409889843759886,0.12346546095800903,0.24385035707700636,0.41266244943451375,0.3534581517567491,0.1134192343890187,0.2929017420926501,0.4169810124421556,0.6696322777117745,0.6388794555113814,0.5934806225745926,0.6177459017177251,0.23864223755779004,0.5700242780102992,0.5788347663003546,0.3619395014108266,0.46478449249518256,0.2304673300480085,0.5085822011316874,0.23034128741481885,0.6672506746409257,0.3399257472174472,0.7177405769649594,0.5177637668743582,0.5147317621628792,0.29893995835554055,0.18644376772187726,0.3945221198616917,0.47297102210913805,0.07474924966235019,0.31648048883751967
